date,publishedAt,title,description,content,url,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_compound,sentiment_label
2025-01-04,2025-01-04 09:56:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 25% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-01-04-956,0.133,0.723,0.145,-0.0516,negatif
2025-01-05,2025-01-05 13:16:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-01-05-1316,0.124,0.677,0.199,-0.0829,negatif
2025-01-05,2025-01-05 08:06:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-01-05-86,0.207,0.793,0.0,0.34,pozitif
2025-01-06,2025-01-06 11:59:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-01-06-1159,0.207,0.793,0.0,0.34,pozitif
2025-01-06,2025-01-06 09:49:00,Apple reports positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $3.01, which exceeded analyst expectations of $3.01. Revenue reached $22.6 billion, marking a 22% growth from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-01-06-949,0.231,0.769,0.0,0.5574,pozitif
2025-01-07,2025-01-07 09:01:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.92, which exceeded analyst expectations of $2.92. Revenue reached $31.9 billion, marking a 11% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2025-01-07-91,0.231,0.769,0.0,0.5574,pozitif
2025-01-08,2025-01-08 08:41:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2025-01-08-841,0.124,0.677,0.199,-0.0829,negatif
2025-01-08,2025-01-08 14:18:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 20% following the publication of the analysis.",https://example.com/news/apple/2025-01-08-1418,0.08,0.92,0.0,0.0772,pozitif
2025-01-08,2025-01-08 09:34:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 13% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2025-01-08-934,0.133,0.723,0.145,-0.0516,negatif
2025-01-09,2025-01-09 09:44:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing growthd regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2025-01-09-944,0.0,1.0,0.0,0.0,nötr
2025-01-09,2025-01-09 12:15:00,Apple reports new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2025-01-09-1215,0.207,0.793,0.0,0.34,pozitif
